model,total_samples,measured_toc_mean,measured_toc_median,measured_toc_std,predicted_toc_mean,predicted_toc_median,predicted_toc_std,mean_error,rmse,n_predicted_toc_above_1,perc_predicted_toc_above_1
predicted_COT_model_1_FFNN,3,0.148,0.145,0.05,2.531,2.699,1.896,2.382,2.819,2,66.667
predicted_COT_model_1_XGB,3,0.148,0.145,0.05,1.78,2.004,1.361,1.632,1.962,2,66.667
predicted_COT_model_1_FFNN,3,0.148,0.145,0.05,2.531,2.699,1.896,2.382,2.819,2,66.667
predicted_COT_model_1_XGB,3,0.148,0.145,0.05,1.78,2.004,1.361,1.632,1.962,2,66.667
