model,total_samples,measured_toc_mean,measured_toc_median,measured_toc_std,predicted_toc_mean,predicted_toc_median,predicted_toc_std,mean_error,rmse,n_predicted_toc_above_1,perc_predicted_toc_above_1
predicted_COT_model_1_FFNN,17,0.617,0.58,0.279,1.439,1.078,1.204,0.822,1.533,10,58.824
predicted_COT_model_1_XGB,17,0.617,0.58,0.279,0.796,0.585,0.721,0.179,0.883,3,17.647
predicted_COT_model_1_FFNN,16,0.6,0.58,0.279,1.462,1.064,1.239,0.862,1.58,9,56.25
predicted_COT_model_1_XGB,16,0.6,0.58,0.279,0.802,0.57,0.744,0.203,0.909,3,18.75
