model,total_samples,measured_toc_mean,measured_toc_median,measured_toc_std,predicted_toc_mean,predicted_toc_median,predicted_toc_std,mean_error,rmse,n_predicted_toc_above_1,perc_predicted_toc_above_1
predicted_COT_model_2_XGB,74,0.316,0.246,0.232,0.758,0.515,1.253,0.442,1.311,9,12.162
predicted_COT_model_2_FFNN,74,0.316,0.246,0.232,0.828,0.672,0.692,0.513,0.841,13,17.568
predicted_COT_model_2_XGB,74,0.316,0.246,0.232,0.758,0.515,1.253,0.442,1.311,9,12.162
predicted_COT_model_2_FFNN,74,0.316,0.246,0.232,0.828,0.672,0.692,0.513,0.841,13,17.568
predicted_COT_model_2_XGB,74,0.316,0.246,0.232,0.758,0.515,1.253,0.442,1.311,9,12.162
predicted_COT_model_2_FFNN,74,0.316,0.246,0.232,0.828,0.672,0.692,0.513,0.841,13,17.568
