model,total_samples,measured_toc_mean,measured_toc_median,measured_toc_std,predicted_toc_mean,predicted_toc_median,predicted_toc_std,mean_error,rmse,n_predicted_toc_above_1,perc_predicted_toc_above_1
predicted_COT_model_8_XGB,205,0.226,0.157,0.2,0.72,0.653,0.249,0.495,0.584,24,11.707
predicted_COT_model_8_FFNN,205,0.226,0.157,0.2,0.762,0.766,0.172,0.537,0.586,12,5.854
predicted_COT_model_8_XGB,205,0.226,0.157,0.2,0.72,0.653,0.249,0.495,0.584,24,11.707
predicted_COT_model_8_FFNN,205,0.226,0.157,0.2,0.762,0.766,0.172,0.537,0.586,12,5.854
