model,total_samples,measured_toc_mean,measured_toc_median,measured_toc_std,predicted_toc_mean,predicted_toc_median,predicted_toc_std,mean_error,rmse,n_predicted_toc_above_1,perc_predicted_toc_above_1
predicted_COT_model_5_FFNN,3,0.148,0.145,0.05,0.999,1.173,0.565,0.851,0.956,2,66.667
predicted_COT_model_5_XGB,3,0.148,0.145,0.05,1.051,1.292,0.526,0.903,0.985,2,66.667
predicted_COT_model_5_FFNN,3,0.148,0.145,0.05,0.999,1.173,0.565,0.851,0.956,2,66.667
predicted_COT_model_5_XGB,3,0.148,0.145,0.05,1.051,1.292,0.526,0.903,0.985,2,66.667
