model,total_samples,measured_toc_mean,measured_toc_median,measured_toc_std,predicted_toc_mean,predicted_toc_median,predicted_toc_std,mean_error,rmse,n_predicted_toc_above_1,perc_predicted_toc_above_1
predicted_COT_model_10_FFNN,205,0.226,0.157,0.2,0.657,0.628,0.148,0.431,0.485,6,2.927
predicted_COT_model_10_XGB,205,0.226,0.157,0.2,0.616,0.594,0.222,0.39,0.481,6,2.927
predicted_COT_model_10_FFNN,205,0.226,0.157,0.2,0.657,0.628,0.148,0.431,0.485,6,2.927
predicted_COT_model_10_XGB,205,0.226,0.157,0.2,0.616,0.594,0.222,0.39,0.481,6,2.927
