model,total_samples,measured_toc_mean,measured_toc_median,measured_toc_std,predicted_toc_mean,predicted_toc_median,predicted_toc_std,mean_error,rmse,n_predicted_toc_above_1,perc_predicted_toc_above_1
predicted_COT_model_9_XGB,138,0.453,0.4,0.254,1.482,1.199,0.762,1.029,1.33,108,78.261
predicted_COT_model_9_FFNN,138,0.453,0.4,0.254,1.734,1.329,1.208,1.281,1.812,103,74.638
predicted_COT_model_9_XGB,138,0.453,0.4,0.254,1.482,1.199,0.762,1.029,1.33,108,78.261
predicted_COT_model_9_FFNN,138,0.453,0.4,0.254,1.734,1.329,1.208,1.281,1.812,103,74.638
