model,total_samples,measured_toc_mean,measured_toc_median,measured_toc_std,predicted_toc_mean,predicted_toc_median,predicted_toc_std,mean_error,rmse,n_predicted_toc_above_1,perc_predicted_toc_above_1
predicted_COT_model_2_XGB,138,0.453,0.4,0.254,0.846,0.695,0.499,0.394,0.703,44,31.884
predicted_COT_model_2_FFNN,138,0.453,0.4,0.254,0.82,0.74,0.704,0.367,0.811,33,23.913
predicted_COT_model_2_XGB,138,0.453,0.4,0.254,0.846,0.695,0.499,0.394,0.703,44,31.884
predicted_COT_model_2_FFNN,138,0.453,0.4,0.254,0.82,0.74,0.704,0.367,0.811,33,23.913
