model,total_samples,measured_toc_mean,measured_toc_median,measured_toc_std,predicted_toc_mean,predicted_toc_median,predicted_toc_std,mean_error,rmse,n_predicted_toc_above_1,perc_predicted_toc_above_1
predicted_COT_model_11_XGB,3,0.148,0.145,0.05,1.031,1.324,0.647,0.882,1.01,2,66.667
predicted_COT_model_11_FFNN,3,0.148,0.145,0.05,0.976,1.07,0.246,0.828,0.861,2,66.667
predicted_COT_model_11_XGB,3,0.148,0.145,0.05,1.031,1.324,0.647,0.882,1.01,2,66.667
predicted_COT_model_11_FFNN,3,0.148,0.145,0.05,0.976,1.07,0.246,0.828,0.861,2,66.667
