model,total_samples,measured_toc_mean,measured_toc_median,measured_toc_std,predicted_toc_mean,predicted_toc_median,predicted_toc_std,mean_error,rmse,n_predicted_toc_above_1,perc_predicted_toc_above_1
predicted_COT_model_11_XGB,17,0.617,0.58,0.279,0.847,0.77,0.492,0.23,0.664,8,47.059
predicted_COT_model_11_FFNN,17,0.617,0.58,0.279,0.609,0.591,0.353,-0.008,0.503,4,23.529
predicted_COT_model_11_XGB,16,0.6,0.58,0.279,0.836,0.629,0.506,0.236,0.683,7,43.75
predicted_COT_model_11_FFNN,16,0.6,0.58,0.279,0.602,0.577,0.363,0.003,0.517,4,25.0
