model,total_samples,measured_toc_mean,measured_toc_median,measured_toc_std,predicted_toc_mean,predicted_toc_median,predicted_toc_std,mean_error,rmse,n_predicted_toc_above_1,perc_predicted_toc_above_1
predicted_COT_model_2_XGB,61,0.33,0.28,0.219,1.098,0.71,0.918,0.768,1.142,26,42.623
predicted_COT_model_2_FFNN,61,0.33,0.28,0.219,1.094,0.737,1.206,0.764,1.394,19,31.148
