model,total_samples,measured_toc_mean,measured_toc_median,measured_toc_std,predicted_toc_mean,predicted_toc_median,predicted_toc_std,mean_error,rmse,n_predicted_toc_above_1,perc_predicted_toc_above_1
predicted_COT_model_7_XGB,143,0.629,0.64,0.185,0.832,0.752,0.276,0.203,0.382,24,16.783
predicted_COT_model_7_FFNN,143,0.629,0.64,0.185,0.929,0.874,0.281,0.3,0.458,53,37.063
predicted_COT_model_7_XGB,143,0.629,0.64,0.185,0.832,0.752,0.276,0.203,0.382,24,16.783
predicted_COT_model_7_FFNN,143,0.629,0.64,0.185,0.929,0.874,0.281,0.3,0.458,53,37.063
predicted_COT_model_7_XGB,143,0.629,0.64,0.185,0.832,0.752,0.276,0.203,0.382,24,16.783
predicted_COT_model_7_FFNN,143,0.629,0.64,0.185,0.929,0.874,0.281,0.3,0.458,53,37.063
