model,total_samples,measured_toc_mean,measured_toc_median,measured_toc_std,predicted_toc_mean,predicted_toc_median,predicted_toc_std,mean_error,rmse,n_predicted_toc_above_1,perc_predicted_toc_above_1
predicted_COT_model_7_XGB,85,0.46,0.444,0.173,0.727,0.648,0.237,0.267,0.389,7,8.235
predicted_COT_model_7_FFNN,85,0.46,0.444,0.173,0.754,0.72,0.197,0.294,0.386,6,7.059
predicted_COT_model_7_XGB,85,0.46,0.444,0.173,0.727,0.648,0.237,0.267,0.389,7,8.235
predicted_COT_model_7_FFNN,85,0.46,0.444,0.173,0.754,0.72,0.197,0.294,0.386,6,7.059
predicted_COT_model_7_XGB,85,0.46,0.444,0.173,0.727,0.648,0.237,0.267,0.389,7,8.235
predicted_COT_model_7_FFNN,85,0.46,0.444,0.173,0.754,0.72,0.197,0.294,0.386,6,7.059
