model,total_samples,measured_toc_mean,measured_toc_median,measured_toc_std,predicted_toc_mean,predicted_toc_median,predicted_toc_std,mean_error,rmse,n_predicted_toc_above_1,perc_predicted_toc_above_1
predicted_COT_model_5_FFNN,89,0.466,0.445,0.173,0.688,0.631,0.318,0.222,0.396,9,10.112
predicted_COT_model_5_XGB,89,0.466,0.445,0.173,0.622,0.532,0.417,0.156,0.436,14,15.73
predicted_COT_model_5_FFNN,89,0.466,0.445,0.173,0.688,0.631,0.318,0.222,0.396,9,10.112
predicted_COT_model_5_XGB,89,0.466,0.445,0.173,0.622,0.532,0.417,0.156,0.436,14,15.73
predicted_COT_model_5_FFNN,89,0.466,0.445,0.173,0.688,0.631,0.318,0.222,0.396,9,10.112
predicted_COT_model_5_XGB,89,0.466,0.445,0.173,0.622,0.532,0.417,0.156,0.436,14,15.73
