model,total_samples,measured_toc_mean,measured_toc_median,measured_toc_std,predicted_toc_mean,predicted_toc_median,predicted_toc_std,mean_error,rmse,n_predicted_toc_above_1,perc_predicted_toc_above_1
predicted_COT_model_7_XGB,3,0.407,0.255,0.442,0.996,0.798,0.41,0.589,0.591,1,33.333
predicted_COT_model_7_FFNN,3,0.407,0.255,0.442,0.839,0.802,0.272,0.432,0.486,1,33.333
predicted_COT_model_7_XGB,3,0.407,0.255,0.442,0.996,0.798,0.41,0.589,0.591,1,33.333
predicted_COT_model_7_FFNN,3,0.407,0.255,0.442,0.839,0.802,0.272,0.432,0.486,1,33.333
predicted_COT_model_7_XGB,3,0.407,0.255,0.442,0.996,0.798,0.41,0.589,0.591,1,33.333
predicted_COT_model_7_FFNN,3,0.407,0.255,0.442,0.839,0.802,0.272,0.432,0.486,1,33.333
