Unnamed: 0,DEPTH,DT,GR,NPHI,RHOB,COT
201,5668.72,67.9186666666667,35.666,7.262,2.49,
202,5668.77,68.1663333333333,35.3175,7.0655,2.481,
203,5668.82,68.414,34.969,6.869,2.471,
204,5668.87,68.622,33.673,6.55233333333333,2.461,
205,5668.92,68.83,32.377,6.23566666666667,2.451,
206,5668.97,69.038,31.081,5.919,2.441,
207,5669.02,69.1893333333333,29.5083333333333,5.603,2.432,
208,5669.07,69.3406666666667,27.9356666666667,5.287,2.424,
209,5669.12,69.492,26.363,4.971,2.418,
210,5669.17,69.50475,25.4883333333333,4.772,2.413,
211,5669.22,69.5175,24.6136666666667,4.573,2.409,
212,5669.27,69.53025,23.739,4.374,2.4085,
213,5669.28,69.543,23.4415,4.23125,2.408,
214,5669.33,69.2593333333333,23.144,4.0885,2.409,
215,5669.38,68.9756666666667,22.8465,3.94575,2.41,
216,5669.43,68.692,22.549,3.803,2.412,
217,5669.48,68.5366666666667,22.565,3.62233333333333,2.414,
218,5669.53,68.3813333333333,22.581,3.44166666666667,2.416,
219,5669.58,68.226,22.597,3.261,2.417,
220,5669.63,68.313,22.7563333333333,3.20033333333333,2.418,
221,5669.68,68.4,22.9156666666667,3.13966666666667,2.418,
222,5669.73,68.487,23.075,3.079,2.417,
223,5669.78,68.37325,23.195,3.14733333333333,2.415,
224,5669.83,68.2595,23.315,3.21566666666667,2.414,
225,5669.88,68.14575,23.435,3.284,2.413,
226,5669.89,68.032,23.75925,3.3265,2.4125,
227,5669.94,68.0276666666667,24.0835,3.369,2.412,
228,5669.99,68.0233333333333,24.40775,3.4115,2.411,
229,5670.04,68.019,24.732,3.454,2.41,
230,5670.09,68.116,23.9853333333333,3.378,2.411,
231,5670.14,68.213,23.2386666666667,3.302,2.412,
232,5670.19,68.31,22.492,3.226,2.414,
233,5670.24,68.4093333333333,22.5616666666667,3.153,2.415,
234,5670.29,68.5086666666667,22.6313333333333,3.08,2.416,
235,5670.34,68.608,22.701,3.007,2.416,
236,5670.39,68.56175,22.3163333333333,2.91033333333333,2.416,
237,5670.44,68.5155,21.9316666666667,2.81366666666667,2.417,
238,5670.49,68.46925,21.547,2.717,2.417,
239,5670.5,68.423,21.774,2.66325,2.417,
240,5670.55,68.3383333333333,22.001,2.6095,2.417,
241,5670.6,68.2536666666667,22.228,2.55575,2.415,
242,5670.65,68.169,22.455,2.502,2.414,
243,5670.7,68.1633333333333,22.6296666666667,2.42966666666667,2.413,
244,5670.75,68.1576666666667,22.8043333333333,2.35733333333333,2.413,
245,5670.8,68.152,22.979,2.285,2.413,
246,5670.85,68.148,23.0156666666667,2.275,2.414,
247,5670.9,68.144,23.0523333333333,2.265,2.413,
248,5670.95,68.14,23.089,2.255,2.411,
249,5671,68.161,23.2193333333333,2.31766666666667,2.41,
250,5671.05,68.182,23.3496666666667,2.38033333333333,2.41,
251,5671.1,68.203,23.48,2.443,2.411,
252,5671.15,68.239,23.279,2.52433333333333,2.412,
253,5671.21,68.275,23.078,2.60566666666667,2.413,
254,5671.26,68.311,22.877,2.687,2.413,
255,5671.31,68.3,23.0836666666667,2.70433333333333,2.413,
256,5671.36,68.289,23.2903333333333,2.72166666666667,2.413,
257,5671.41,68.278,23.497,2.739,2.415,
258,5671.46,68.2203333333333,23.602,2.74733333333333,2.416,
259,5671.51,68.1626666666667,23.707,2.75566666666667,2.417,
260,5671.56,68.105,23.812,2.764,2.418,
261,5671.61,67.9153333333333,23.7426666666667,2.72266666666667,2.416,
262,5671.66,67.7256666666667,23.6733333333333,2.68133333333333,2.415,
263,5671.71,67.536,23.604,2.64,2.414,
264,5671.76,67.543,23.603,2.57433333333333,2.413,
265,5671.82,67.55,23.602,2.50866666666667,2.412,
266,5671.87,67.557,23.601,2.443,2.411,
267,5671.92,67.4386666666667,23.555,2.49533333333333,2.409,
268,5671.97,67.3203333333333,23.509,2.54766666666667,2.408,
269,5672.02,67.202,23.463,2.6,2.406,
270,5672.07,66.824,23.89,2.62433333333333,2.405,
271,5672.12,66.446,24.317,2.64866666666667,2.405,
272,5672.17,66.068,24.744,2.673,2.406,
273,5672.22,65.7293333333333,24.877,2.98333333333333,2.408,
274,5672.27,65.3906666666667,25.01,3.29366666666667,2.412,
275,5672.32,65.052,25.143,3.604,2.418,
276,5672.37,64.7635,25.5113333333333,3.79366666666667,2.429,
277,5672.42,64.475,25.8796666666667,3.98333333333333,2.441,
278,5672.47,64.1865,26.248,4.173,2.447,
279,5672.48,63.898,26.5415,4.2245,2.453,
280,5672.53,63.5023333333333,26.835,4.276,2.469,
281,5672.58,63.1066666666667,27.1285,4.3275,2.484,
282,5672.63,62.711,27.422,4.379,2.504,
283,5672.68,62.777,28.7346666666667,4.09066666666667,2.526,
284,5672.73,62.843,30.0473333333333,3.80233333333333,2.545,
285,5672.78,62.909,31.36,3.514,2.556,
286,5672.83,63.4516666666667,32.386,3.42533333333333,2.562,
287,5672.88,63.9943333333333,33.412,3.33666666666667,2.564,
288,5672.93,64.537,34.438,3.248,2.567,
289,5672.98,65.091,35.7476666666667,3.281,2.564,
290,5673.03,65.645,37.0573333333333,3.314,2.56,
291,5673.08,66.199,38.367,3.347,2.5555,
292,5673.09,66.753,39.4715,3.33075,2.551,
293,5673.14,67.464,40.576,3.3145,2.54,
294,5673.19,68.175,41.6805,3.29825,2.53,
295,5673.24,68.886,42.785,3.282,2.521,
296,5673.29,69.067,44.565,3.12333333333333,2.511,
297,5673.34,69.248,46.345,2.96466666666667,2.499,
298,5673.39,69.429,48.125,2.806,2.487,
299,5673.44,69.257,47.0503333333333,2.72533333333333,2.476,
300,5673.49,69.085,45.9756666666667,2.64466666666667,2.464,
301,5673.54,68.913,44.901,2.564,2.451,
302,5673.59,68.78875,42.123,2.57666666666667,2.438,
303,5673.64,68.6645,39.345,2.58933333333333,2.426,
304,5673.69,68.54025,36.567,2.602,2.416,
305,5673.7,68.416,34.2475,2.5525,2.413,
306,5673.75,68.3513333333333,31.928,2.503,2.41,
307,5673.8,68.2866666666667,29.6085,2.4535,2.407,
308,5673.85,68.222,27.289,2.404,2.406,
309,5673.9,68.2786666666667,26.2873333333333,2.34833333333333,2.406,
310,5673.95,68.3353333333333,25.2856666666667,2.29266666666667,2.407,
311,5674,68.392,24.284,2.237,2.408,
312,5674.05,68.4466666666667,24.4573333333333,2.31533333333333,2.409,
313,5674.1,68.5013333333333,24.6306666666667,2.39366666666667,2.41,
314,5674.15,68.556,24.804,2.472,2.411,
315,5674.2,68.56125,24.8956666666667,2.75933333333333,2.412,
316,5674.25,68.5665,24.9873333333333,3.04666666666667,2.413,
317,5674.3,68.57175,25.079,3.334,2.412,
318,5674.31,68.577,25.143,3.6295,2.411,
319,5674.36,68.6743333333333,25.207,3.925,2.41,
320,5674.41,68.7716666666667,25.271,4.2205,2.408,
321,5674.46,68.869,25.335,4.516,2.406,
322,5674.51,68.9856666666667,25.2093333333333,4.72433333333333,2.405,
323,5674.56,69.1023333333333,25.0836666666667,4.93266666666667,2.405,
324,5674.61,69.219,24.958,5.141,2.405,
325,5674.66,69.2906666666667,25.3293333333333,5.23933333333333,2.407,
