Unnamed: 0,DEPTH,DT,GR,NPHI,RHOB,COT
244,2151.8,110.547,28.8195,41.43,2.096,
245,2151.88,106.1485,28.87,38.9375,2.147,
246,2152,101.75,29.1605,36.445,2.198,
247,2152.04,97.5626666666667,29.451,35.0413333333333,2.23233333333333,
248,2152.19,93.3753333333333,30.141,33.6376666666667,2.26666666666667,
249,2152.2,89.188,30.365,32.234,2.301,
250,2152.34,85.3185,30.589,31.525,2.324,
251,2152.4,81.449,30.7995,30.816,2.347,
252,2152.49,80.643,31.01,30.7735,2.35,
253,2152.6,79.837,31.1335,30.731,2.353,
254,2152.65,79.8865,31.257,31.1,2.351,
255,2152.8,79.936,31.145,31.469,2.349,
256,2152.95,80.222,30.152,32.084,2.3475,
257,2153,80.508,29.7035,32.699,2.346,
258,2153.1,81.1075,29.255,33.336,2.3425,
259,2153.2,81.707,29.0045,33.973,2.339,
260,2153.26,82.26,28.754,34.4125,2.336,
261,2153.4,82.813,28.8185,34.852,2.333,
262,2153.41,83.0083333333333,28.883,34.783,2.33266666666667,
263,2153.56,83.2036666666667,29.856,34.714,2.33233333333333,
264,2153.6,83.399,30.287,34.645,2.332,
265,2153.71,83.5155,30.718,34.1995,2.3325,
266,2153.8,83.632,30.9935,33.754,2.333,
267,2153.86,83.647,31.269,33.3045,2.3345,
268,2154,83.662,31.3515,32.855,2.336,
269,2154.02,83.6453333333333,31.434,32.8096666666667,2.339,
270,2154.17,83.6286666666667,31.294,32.7643333333333,2.342,
271,2154.2,83.612,31.1045,32.719,2.345,
272,2154.32,83.5525,30.915,33.0255,2.3445,
273,2154.4,83.493,30.6435,33.332,2.344,
274,2154.47,83.3765,30.372,33.635,2.336,
275,2154.6,83.26,30.0665,33.938,2.328,
276,2154.63,83.12,29.761,33.9286666666667,2.327,
277,2154.78,82.98,29.314,33.9193333333333,2.326,
278,2154.8,82.84,29.226,33.91,2.325,
279,2154.93,82.4435,29.138,33.506,2.3315,
280,2155,82.047,29.127,33.102,2.338,
281,2155.08,81.5745,29.116,32.549,2.342,
282,2155.2,81.102,29.216,31.996,2.346,
283,2155.24,80.8576666666667,29.316,31.728,2.34733333333333,
284,2155.39,80.6133333333333,29.891,31.46,2.34866666666667,
285,2155.4,80.369,30.2335,31.192,2.35,
286,2155.54,80.3,30.576,31.2095,2.347,
287,2155.6,80.231,30.7945,31.227,2.344,
288,2155.69,80.251,31.013,31.641,2.3405,
289,2155.8,80.271,31.152,32.055,2.337,
290,2155.85,80.028,31.291,32.67,2.333,
291,2156,79.785,31.534,33.285,2.329,
292,2156.15,79.072,31.723,33.638,2.318,
293,2156.2,78.359,31.545,33.991,2.307,
294,2156.3,77.9705,31.367,34.154,2.289,
295,2156.4,77.582,30.9965,34.317,2.271,
296,2156.46,79.4315,30.626,34.7365,2.2455,
297,2156.6,81.281,30.1645,35.156,2.22,
298,2156.61,83.932,29.703,35.6873333333333,2.19966666666667,
299,2156.76,86.583,29.507,36.2186666666667,2.17933333333333,
300,2156.8,89.234,29.6655,36.75,2.159,
301,2156.91,91.072,29.824,37.422,2.1445,
302,2157,92.91,29.9805,38.094,2.13,
303,2157.07,92.0565,30.137,38.39,2.141,
304,2157.2,91.203,30.1635,38.686,2.152,
305,2157.22,89.5976666666667,30.19,38.6316666666667,2.16033333333333,
306,2157.37,87.9923333333333,29.832,38.5773333333333,2.16866666666667,
307,2157.4,86.387,29.807,38.523,2.177,
308,2157.52,85.1,29.782,38.537,2.175,
309,2157.6,83.813,29.883,38.551,2.173,
310,2157.67,84.467,29.984,39.002,2.1665,
311,2157.8,85.121,30.1845,39.453,2.16,
312,2157.83,86.6433333333333,30.385,39.961,2.158,
313,2157.98,88.1656666666667,30.87,40.469,2.156,
314,2158,89.688,31.1655,40.977,2.154,
315,2158.13,92.969,31.461,41.5745,2.1545,
316,2158.2,96.25,31.7165,42.172,2.155,
317,2158.28,99.168,31.972,42.5215,2.1595,
318,2158.4,102.086,32.139,42.871,2.164,
319,2158.44,102.919333333333,32.306,42.9456666666667,2.169,
320,2158.59,103.752666666667,32.339,43.0203333333333,2.174,
321,2158.6,104.586,32.2645,43.095,2.179,
322,2158.74,103.8245,32.19,42.9285,2.1875,
323,2158.8,103.063,32.203,42.762,2.196,
324,2158.89,102.9825,32.216,42.4335,2.199,
325,2159,102.902,32.3405,42.105,2.202,
326,2159.05,102.777,32.465,41.689,2.2025,
327,2159.2,102.652,32.952,41.273,2.203,
328,2159.35,100.3575,32.902,40.746,2.207,
329,2159.4,98.063,32.642,40.219,2.211,
330,2159.5,94.313,32.382,39.5335,2.216,
331,2159.6,90.563,32.048,38.848,2.221,
332,2159.66,86.6255,31.714,38.012,2.237,
333,2159.8,82.688,31.436,37.176,2.253,
334,2159.81,81.15,31.158,36.435,2.272,
335,2159.96,79.612,31.081,35.694,2.291,
336,2160,78.074,30.937,34.953,2.31,
337,2160.11,78.0075,30.793,33.793,2.329,
338,2160.2,77.941,30.475,32.633,2.348,
339,2160.27,78.701,30.157,32.1035,2.351,
340,2160.4,79.461,29.669,31.574,2.354,
341,2160.42,79.6603333333333,29.181,31.832,2.35033333333333,
342,2160.57,79.8596666666667,28.193,32.09,2.34666666666667,
343,2160.6,80.059,27.9405,32.348,2.343,
344,2160.72,79.518,27.688,32.5745,2.347,
345,2160.8,78.977,27.5955,32.801,2.351,
346,2160.88,78.2735,27.503,32.3675,2.362,
347,2161,77.57,27.4915,31.934,2.373,
348,2161.03,77.4283333333333,27.48,31.6376666666667,2.37833333333333,
349,2161.18,77.2866666666667,27.3,31.3413333333333,2.38366666666667,
350,2161.2,77.145,27.04,31.045,2.389,
351,2161.33,77.52,26.78,31.047,2.3915,
352,2161.4,77.895,26.4925,31.049,2.394,
353,2161.48,77.915,26.205,31.053,2.391,
354,2161.6,77.935,25.9355,31.057,2.388,
355,2161.64,77.7366666666667,25.666,30.8946666666667,2.38133333333333,
356,2161.79,77.5383333333333,25.252,30.7323333333333,2.37466666666667,
357,2161.8,77.34,25.2605,30.57,2.368,
358,2161.94,77.3265,25.269,30.205,2.3505,
359,2162,77.313,25.5195,29.84,2.333,
360,2162.09,79.1915,25.77,29.834,2.3095,
