Unnamed: 0,DEPTH,DT,GR,NPHI,RHOB,COT
1600,4228.2,63.789,24.363,12.395,2.6,
1601,4228.4,63.779,24.371,12.137,2.612,
1602,4228.6,63.813,24.992,11.988,2.633,
1603,4228.8,63.203,25.492,11.754,2.643,
1604,4229.0,62.652,25.305,11.441,2.651,
1605,4229.2,62.84,25.165,11.294,2.668,
1606,4229.4,63.691,25.703,11.445,2.677,
1607,4229.6,64.264,26.602,11.724,2.665,
1608,4229.8,64.223,27.379,11.876,2.647,
1609,4230.0,64.05,27.534,12.101,2.644,
1610,4230.2,64.25,26.828,12.223,2.654,
1611,4230.4,64.527,26.521,12.363,2.66,
1612,4230.6,64.728,27.094,12.273,2.664,
1613,4230.8,64.522,27.805,11.586,2.668,
1614,4231.0,64.836,28.32,11.332,2.665,
1615,4231.2,66.07,29.297,11.522,2.662,
1616,4231.4,67.125,30.543,11.141,2.666,
1617,4231.6,67.184,30.582,10.391,2.684,
1618,4231.8,65.891,29.348,10.301,2.698,
1619,4232.0,64.664,27.941,10.742,2.687,
1620,4232.2,64.672,27.586,11.309,2.675,
1621,4232.4,66.074,28.035,12.09,2.668,
1622,4232.6,68.027,28.367,13.488,2.649,
1623,4232.8,69.211,28.555,14.98,2.639,
1624,4233.0,69.059,29.164,16.281,2.65,
1625,4233.2,68.301,29.906,17.668,2.653,
1626,4233.4,67.964,30.422,18.797,2.639,
1627,4233.6,67.961,30.637,19.285,2.617,
1628,4233.8,67.492,30.93,18.848,2.6,
1629,4234.0,67.156,30.746,17.949,2.583,
1630,4234.2,66.398,29.883,16.02,2.579,
1631,4234.4,65.622,28.539,13.426,2.59,
1632,4234.6,65.762,27.741,11.805,2.594,
1633,4234.8,66.797,28.137,12.043,2.576,
1634,4235.0,68.273,29.205,13.304,2.547,
1635,4235.2,69.406,28.676,14.094,2.506,
1636,4235.4,69.821,26.918,14.333,2.472,
1637,4235.6,69.449,25.719,14.102,2.485,
1638,4235.8,68.996,25.434,13.398,2.561,
1639,4236.0,68.105,26.246,12.652,2.63,0.28
1640,4236.2,66.5,27.27,11.773,2.669,
1641,4236.4,64.941,27.77,11.152,2.682,
1642,4236.6,64.164,27.976,11.25,2.673,
1643,4236.8,64.535,27.355,11.664,2.657,
1644,4237.0,65.793,25.988,11.941,2.643,
1645,4237.2,66.828,26.07,12.109,2.635,
1646,4237.4,67.238,28.07,12.097,2.634,
1647,4237.6,67.411,29.03,11.956,2.637,
1648,4237.8,67.518,28.391,11.925,2.647,
1649,4238.0,67.313,27.461,12.056,2.651,
1650,4238.2,66.402,26.547,12.084,2.66,
1651,4238.4,65.445,25.957,11.902,2.672,
1652,4238.6,64.734,25.914,11.324,2.677,
1653,4238.8,63.77,26.221,10.18,2.675,
1654,4239.0,62.898,26.027,8.754,2.68,
1655,4239.2,62.441,25.52,7.594,2.69,
1656,4239.4,62.762,25.453,7.535,2.69,
1657,4239.6,63.363,26.023,8.324,2.684,
1658,4239.8,65.156,29.0,10.098,2.678,
1659,4240.0,66.274,32.051,11.35,2.673,
1660,4240.2,67.387,33.691,12.121,2.663,
1661,4240.4,68.09,34.434,12.719,2.659,
1662,4240.6,67.988,34.879,13.082,2.65,
1663,4240.8,67.395,35.078,13.071,2.629,
1664,4241.0,67.441,34.684,12.973,2.609,
1665,4241.2,68.965,33.844,13.281,2.579,
1666,4241.4,71.316,32.617,14.242,2.529,
1667,4241.6,73.699,30.727,15.219,2.471,
1668,4241.8,74.673,27.188,15.797,2.431,
1669,4242.0,73.07,22.25,15.913,2.444,
1670,4242.2,68.5,19.055,14.5,2.518,
1671,4242.4,63.563,18.969,11.313,2.605,
1672,4242.6,61.582,20.277,8.801,2.659,
1673,4242.8,62.75,22.984,8.473,2.685,
1674,4243.0,65.363,26.496,10.121,2.684,
1675,4243.2,67.387,28.711,11.973,2.664,
1676,4243.4,68.445,28.965,13.215,2.647,
1677,4243.6,69.258,28.074,13.707,2.648,
1678,4243.8,70.129,27.402,13.53,2.65,
1679,4244.0,70.605,27.457,13.746,2.642,
1680,4244.2,70.785,27.992,14.578,2.622,
1681,4244.4,70.914,27.738,15.181,2.594,
1682,4244.6,71.137,26.309,15.177,2.588,
1683,4244.8,71.189,24.465,15.035,2.606,
1684,4245.0,70.984,23.946,14.992,2.623,
1685,4245.2,70.947,25.797,15.073,2.621,
1686,4245.4,70.824,28.074,15.174,2.618,
1687,4245.6,70.402,29.652,15.212,2.611,
1688,4245.8,70.036,28.75,15.268,2.604,
1689,4246.0,69.899,25.25,15.306,2.616,
1690,4246.2,69.578,23.824,15.07,2.625,
1691,4246.4,69.078,24.891,14.75,2.632,
1692,4246.6,68.814,25.523,14.375,2.646,
1693,4246.8,68.726,26.043,14.171,2.65,
1694,4247.0,68.473,26.91,14.154,2.645,
1695,4247.2,68.109,27.211,14.055,2.642,
1696,4247.4,67.676,26.211,13.676,2.644,
1697,4247.6,66.934,25.505,12.953,2.652,
1698,4247.8,65.688,26.445,11.902,2.67,
1699,4248.0,65.215,28.25,10.98,2.683,
1700,4248.2,65.875,29.047,10.488,2.682,
1701,4248.4,66.215,29.301,10.494,2.674,
1702,4248.6,65.652,29.82,10.559,2.677,
1703,4248.8,64.707,30.508,10.16,2.701,
1704,4249.0,65.105,30.93,10.105,2.722,
1705,4249.2,66.961,31.16,10.754,2.726,
1706,4249.4,67.918,31.918,11.403,2.703,
1707,4249.6,67.191,32.301,11.055,2.699,
1708,4249.8,65.652,31.285,10.063,2.709,
1709,4250.0,64.888,30.009,9.762,2.698,
1710,4250.2,65.516,29.75,10.113,2.686,
1711,4250.4,66.625,29.438,10.473,2.68,
1712,4250.6,67.648,28.25,11.113,2.669,
1713,4250.8,68.434,26.477,12.066,2.641,
1714,4251.0,68.992,25.457,13.016,2.614,0.3
1715,4251.2,69.484,25.609,13.504,2.6,
1716,4251.4,69.705,26.84,13.57,2.609,
1717,4251.6,69.418,28.168,13.626,2.627,
1718,4251.8,69.105,28.359,13.668,2.639,
1719,4252.0,68.754,27.953,13.632,2.64,
1720,4252.2,68.301,28.629,13.633,2.618,
1721,4252.4,67.766,29.938,13.332,2.615,
1722,4252.6,67.305,30.68,12.898,2.622,
1723,4252.8,66.465,31.23,12.65,2.623,
1724,4253.0,65.902,32.961,12.348,2.61,
1725,4253.2,66.336,34.945,11.715,2.599,
1726,4253.4,66.662,34.828,10.977,2.613,
1727,4253.6,66.383,32.484,10.621,2.64,
1728,4253.8,65.496,30.598,10.736,2.643,
1729,4254.0,64.758,29.707,10.582,2.634,
1730,4254.2,65.57,29.385,10.16,2.624,
1731,4254.4,67.656,30.875,9.862,2.642,
1732,4254.6,69.055,34.0,9.961,2.679,
1733,4254.8,68.563,36.43,10.723,2.704,
1734,4255.0,66.549,36.651,11.85,2.708,
1735,4255.2,64.918,34.125,11.922,2.693,
1736,4255.4,64.813,31.043,11.004,2.688,
1737,4255.6,65.883,28.879,10.422,2.674,
1738,4255.8,67.441,27.808,10.563,2.668,
1739,4256.0,68.543,27.863,10.875,2.682,
1740,4256.2,68.827,28.527,11.414,2.692,
1741,4256.4,68.063,29.004,12.004,2.69,
1742,4256.6,66.852,28.703,12.426,2.69,
1743,4256.8,65.867,28.238,12.305,2.688,
1744,4257.0,64.766,27.773,11.938,2.678,
1745,4257.2,63.897,27.219,11.695,2.672,
1746,4257.4,64.5,27.887,11.516,2.673,
1747,4257.6,67.063,29.961,11.55,2.673,
1748,4257.8,71.125,31.492,12.168,2.666,
1749,4258.0,74.594,31.152,13.961,2.659,
1750,4258.2,76.07,30.082,16.383,2.643,
1751,4258.4,74.313,29.643,18.02,2.638,
1752,4258.6,71.461,31.137,17.02,2.647,
1753,4258.8,69.297,32.477,15.141,2.658,
1754,4259.0,68.465,32.285,13.391,2.666,
1755,4259.2,68.727,31.684,11.785,2.674,
1756,4259.4,68.574,32.738,11.309,2.693,
1757,4259.6,67.293,34.055,11.723,2.704,
1758,4259.8,65.727,33.059,12.101,2.705,
1759,4260.0,65.05,30.03,11.397,2.694,
1760,4260.2,66.074,27.508,10.651,2.67,
1761,4260.4,67.246,27.391,11.203,2.649,
1762,4260.6,67.672,28.523,12.289,2.647,
1763,4260.8,67.611,28.434,12.801,2.648,
1764,4261.0,67.494,26.551,12.547,2.642,
1765,4261.2,67.381,25.039,12.329,2.634,
1766,4261.4,67.254,25.441,12.353,2.636,
1767,4261.6,66.887,27.238,12.191,2.647,
1768,4261.8,65.84,29.559,11.75,2.66,
1769,4262.0,64.828,30.879,11.176,2.674,
1770,4262.2,65.199,30.145,10.891,2.681,
1771,4262.4,67.008,29.078,12.07,2.672,
1772,4262.6,67.889,28.434,13.391,2.657,
1773,4262.8,68.121,27.586,13.855,2.65,
1774,4263.0,69.684,27.171,14.016,2.649,
1775,4263.2,72.563,27.652,14.711,2.63,
1776,4263.4,75.207,28.625,16.242,2.592,
1777,4263.6,75.879,28.508,17.488,2.563,
1778,4263.8,73.711,26.645,16.637,2.582,
1779,4264.0,71.516,25.367,15.59,2.619,
1780,4264.2,70.203,26.094,15.303,2.649,
1781,4264.4,68.895,28.027,14.723,2.661,
1782,4264.6,67.512,29.061,13.527,2.659,
1783,4264.8,67.109,28.27,12.719,2.644,
1784,4265.0,67.536,26.544,12.896,2.622,
1785,4265.2,67.445,26.004,13.477,2.613,
1786,4265.4,66.895,26.629,14.629,2.618,
1787,4265.6,66.375,26.96,16.309,2.621,
1788,4265.8,65.949,27.141,16.785,2.621,
1789,4266.0,65.8,27.77,15.777,2.624,
1790,4266.2,65.93,28.371,15.168,2.629,
1791,4266.4,66.117,28.934,15.216,2.623,
1792,4266.6,66.453,29.176,15.236,2.62,
1793,4266.8,66.606,28.711,15.169,2.621,
1794,4267.0,66.742,27.93,15.272,2.622,
1795,4267.2,67.258,27.664,15.508,2.623,
1796,4267.4,67.977,28.621,15.965,2.626,
1797,4267.6,68.648,29.926,16.352,2.637,
1798,4267.8,68.846,30.563,16.066,2.649,
1799,4268.0,68.23,30.0,15.234,2.643,
1800,4268.2,67.889,29.086,14.648,2.627,
1801,4268.4,68.75,28.798,14.699,2.62,
1802,4268.6,70.27,30.254,15.465,2.625,
1803,4268.8,70.496,33.027,16.48,2.625,
1804,4269.0,69.547,34.146,16.297,2.615,
1805,4269.2,68.547,32.219,15.281,2.61,
1806,4269.4,68.551,29.0,15.035,2.606,
1807,4269.6,69.207,27.945,16.461,2.594,
1808,4269.8,69.914,28.305,17.773,2.588,
1809,4270.0,70.41,28.009,18.251,2.593,
1810,4270.2,70.699,27.246,18.585,2.596,
1811,4270.4,70.984,27.25,18.556,2.59,
1812,4270.6,71.418,27.555,18.305,2.583,
1813,4270.8,71.27,26.93,18.121,2.592,
1814,4271.0,70.242,26.569,17.871,2.597,
1815,4271.2,69.496,26.656,17.786,2.593,
1816,4271.4,69.633,26.965,17.992,2.588,
1817,4271.6,70.559,27.209,17.938,2.582,
1818,4271.8,71.969,27.279,17.684,2.576,
1819,4272.0,72.895,27.59,17.634,2.579,
1820,4272.2,73.076,27.738,17.863,2.59,
1821,4272.4,72.867,27.297,18.203,2.594,
1822,4272.6,72.273,26.73,18.321,2.583,
1823,4272.8,70.969,26.125,18.039,2.571,
1824,4273.0,68.953,25.926,17.664,2.573,
1825,4273.2,67.609,26.246,17.207,2.581,
1826,4273.4,67.421,26.75,16.695,2.595,
1827,4273.6,67.875,27.195,16.367,2.616,
1828,4273.8,68.656,28.031,15.926,2.635,
1829,4274.0,69.473,29.973,15.023,2.649,
1830,4274.2,70.27,32.145,13.988,2.667,
1831,4274.4,71.156,33.324,13.563,2.683,
1832,4274.6,71.82,34.57,13.61,2.68,
1833,4274.8,72.371,36.609,13.953,2.659,
1834,4275.0,72.421,37.95,14.468,2.639,0.22
1835,4275.2,71.441,35.563,14.542,2.633,
1836,4275.4,70.461,30.938,14.366,2.623,
1837,4275.6,69.852,27.125,14.26,2.609,
1838,4275.8,69.515,24.996,14.23,2.606,
1839,4276.0,69.47,25.324,14.355,2.607,
1840,4276.2,69.392,27.16,14.68,2.611,
1841,4276.4,68.992,28.699,15.055,2.617,
1842,4276.6,67.809,28.645,15.457,2.624,
1843,4276.8,66.148,27.945,15.582,2.636,
1844,4277.0,64.508,27.289,13.703,2.656,
1845,4277.2,63.773,27.029,12.418,2.66,
1846,4277.4,63.387,26.73,11.91,2.66,
1847,4277.6,62.863,25.773,11.371,2.652,
1848,4277.8,62.223,24.434,10.293,2.638,
1849,4278.0,61.866,24.055,8.938,2.639,0.26
1850,4278.2,61.8,24.605,8.176,2.651,
1851,4278.4,62.109,25.258,7.848,2.668,
1852,4278.6,63.297,25.553,7.941,2.672,
1853,4278.8,65.789,25.426,8.668,2.655,
1854,4279.0,68.32,24.941,9.684,2.638,
1855,4279.2,69.855,24.586,11.016,2.633,
1856,4279.4,70.59,25.266,12.465,2.64,
1857,4279.6,71.219,26.672,13.387,2.655,
1858,4279.8,72.129,28.949,13.883,2.664,
1859,4280.0,72.521,31.783,14.678,2.665,
1860,4280.2,71.723,33.035,15.406,2.665,
1861,4280.4,70.629,32.313,15.281,2.668,
1862,4280.6,69.371,31.301,14.809,2.668,
1863,4280.8,68.262,29.875,14.697,2.656,
1864,4281.0,67.581,26.375,14.697,2.644,
1865,4281.2,67.805,22.438,14.801,2.642,
1866,4281.4,68.379,21.16,15.348,2.643,
1867,4281.6,68.668,22.27,15.848,2.635,
1868,4281.8,68.98,23.02,16.125,2.628,
1869,4282.0,69.045,23.582,16.254,2.627,
1870,4282.2,68.859,24.052,16.25,2.626,
1871,4282.4,68.692,23.961,16.066,2.625,
1872,4282.6,68.824,23.305,15.746,2.617,
1873,4282.8,69.738,22.406,15.649,2.608,
1874,4283.0,70.689,21.953,16.309,2.612,
1875,4283.2,70.422,22.252,17.11,2.613,
1876,4283.4,69.965,21.969,16.609,2.616,
1877,4283.6,69.629,21.098,15.59,2.625,
1878,4283.8,69.422,20.254,14.961,2.632,
1879,4284.0,69.203,20.32,15.113,2.627,0.2
1880,4284.2,69.092,21.082,15.305,2.621,
1881,4284.4,69.25,21.57,15.34,2.627,
1882,4284.6,69.442,22.16,15.734,2.632,
1883,4284.8,69.54,22.711,16.668,2.627,
1884,4285.0,69.835,22.399,17.461,2.633,
1885,4285.2,70.348,21.559,17.617,2.638,
1886,4285.4,70.918,21.523,17.93,2.622,
1887,4285.6,71.652,22.141,18.34,2.61,
1888,4285.8,72.134,21.926,18.684,2.617,
1889,4286.0,71.82,21.52,18.846,2.623,
1890,4286.2,70.926,22.844,18.676,2.619,
1891,4286.4,69.848,25.055,18.371,2.623,
1892,4286.6,69.113,26.527,17.746,2.625,
1893,4286.8,68.617,26.801,17.23,2.619,
1894,4287.0,67.93,25.613,17.359,2.611,0.3
1895,4287.2,67.435,24.832,17.48,2.603,
1896,4287.4,67.441,25.598,16.516,2.618,
1897,4287.6,67.371,26.504,15.176,2.636,
1898,4287.8,67.102,27.055,14.297,2.64,
1899,4288.0,67.242,27.25,14.176,2.636,
1900,4288.2,67.934,27.414,14.527,2.63,
1901,4288.4,68.77,28.199,15.297,2.619,
1902,4288.6,69.121,29.344,16.266,2.611,
1903,4288.8,68.441,29.797,16.563,2.619,
1904,4289.0,67.117,29.227,16.512,2.627,
1905,4289.2,66.008,27.992,16.309,2.635,
1906,4289.4,65.813,26.871,14.746,2.677,
1907,4289.6,66.742,28.563,13.449,2.685,
1908,4289.8,68.582,32.375,12.598,2.686,
1909,4290.0,70.947,36.052,12.895,2.691,0.25
1910,4290.2,71.883,37.938,14.258,2.687,
1911,4290.4,71.137,37.711,15.395,2.682,
1912,4290.6,69.598,35.578,15.141,2.684,
1913,4290.8,68.672,33.168,14.043,2.686,
1914,4291.0,68.246,31.324,13.619,2.683,
1915,4291.2,67.055,29.563,13.5,2.679,
1916,4291.4,65.309,27.73,12.93,2.668,
1917,4291.6,64.336,26.0,12.078,2.664,
1918,4291.8,65.652,25.438,11.871,2.665,
1919,4292.0,68.203,26.512,12.848,2.653,
1920,4292.2,71.063,28.531,14.57,2.643,
1921,4292.4,73.535,30.848,15.879,2.641,
1922,4292.6,75.441,33.41,17.355,2.648,
1923,4292.8,76.754,35.414,18.301,2.66,
1924,4293.0,76.34,35.539,18.07,2.663,0.26
1925,4293.2,74.449,34.477,17.523,2.663,
1926,4293.4,72.613,33.309,16.691,2.656,
1927,4293.6,72.16,33.059,15.914,2.651,
1928,4293.8,72.679,34.074,15.8,2.66,
1929,4294.0,72.148,34.938,15.863,2.665,
1930,4294.2,70.359,34.434,15.27,2.657,
1931,4294.4,68.711,32.273,13.656,2.645,
1932,4294.6,68.209,29.891,12.242,2.628,
1933,4294.8,68.551,28.863,12.105,2.621,
1934,4295.0,68.911,29.061,12.987,2.621,
1935,4295.2,69.081,28.441,13.53,2.611,
1936,4295.4,69.004,26.383,13.137,2.617,
1937,4295.6,68.887,25.529,12.648,2.63,
1938,4295.8,68.937,25.613,12.906,2.633,
1939,4296.0,68.883,24.922,13.402,2.628,
1940,4296.2,68.508,24.522,13.375,2.629,
1941,4296.4,67.934,24.977,12.973,2.627,
1942,4296.6,67.749,26.184,12.555,2.63,
1943,4296.8,68.059,28.34,12.308,2.651,
1944,4297.0,69.09,31.125,12.418,2.667,
1945,4297.2,70.633,34.199,12.688,2.666,
1946,4297.4,71.777,36.777,13.051,2.664,
1947,4297.6,72.637,38.078,13.438,2.661,
1948,4297.8,72.962,38.609,13.793,2.646,
1949,4298.0,72.621,37.512,13.766,2.615,
1950,4298.2,71.863,34.063,13.355,2.583,
1951,4298.4,71.066,29.563,12.98,2.517,
1952,4298.6,70.441,24.25,12.934,2.444,
1953,4298.8,69.668,20.055,13.164,2.408,
1954,4299.0,69.328,18.906,13.174,2.423,0.38
1955,4299.2,69.73,20.023,13.711,2.467,
1956,4299.4,70.773,22.055,15.047,2.518,
1957,4299.6,71.386,25.438,15.09,2.575,
1958,4299.8,71.047,29.313,13.906,2.619,
1959,4300.0,70.835,31.927,13.53,2.64,
1960,4300.2,71.254,33.137,14.621,2.639,
1961,4300.4,71.758,33.898,15.676,2.641,
1962,4300.6,72.137,34.391,15.805,2.646,
1963,4300.8,71.848,34.109,15.298,2.643,
1964,4301.0,71.242,33.293,15.34,2.649,
1965,4301.2,71.021,32.987,15.676,2.655,
1966,4301.4,70.938,33.57,15.847,2.65,
1967,4301.6,71.063,34.492,16.02,2.646,
1968,4301.8,71.245,34.816,16.363,2.648,
1969,4302.0,71.008,34.039,15.703,2.638,0.36
1970,4302.2,70.359,32.84,14.895,2.631,
1971,4302.4,69.129,31.988,15.016,2.621,
1972,4302.6,68.0,31.551,15.09,2.608,
1973,4302.8,66.973,31.32,14.723,2.592,
1974,4303.0,66.07,30.676,14.703,2.581,
1975,4303.2,65.646,29.973,15.203,2.581,
1976,4303.4,65.603,30.023,15.898,2.584,
1977,4303.6,65.93,30.332,16.322,2.586,
1978,4303.8,66.676,30.805,16.325,2.596,
1979,4304.0,67.359,31.137,16.175,2.603,
1980,4304.2,67.836,31.551,16.043,2.601,
1981,4304.4,68.041,31.827,15.902,2.593,
1982,4304.6,68.254,32.051,15.582,2.588,
1983,4304.8,68.695,33.203,15.227,2.589,
1984,4305.0,68.961,34.774,15.009,2.592,
1985,4305.2,68.965,35.66,14.879,2.604,
1986,4305.4,69.375,35.555,14.748,2.617,
1987,4305.6,70.129,34.164,14.922,2.62,
1988,4305.8,70.754,32.516,15.325,2.609,
1989,4306.0,71.024,31.176,15.332,2.598,
1990,4306.2,71.084,30.016,14.961,2.593,
1991,4306.4,70.978,29.352,14.586,2.59,
1992,4306.6,70.769,29.233,14.563,2.583,
1993,4306.8,70.718,29.242,14.969,2.568,
1994,4307.0,70.922,28.75,15.648,2.552,
1995,4307.2,70.94,28.469,16.305,2.55,
1996,4307.4,70.899,28.82,16.898,2.565,
1997,4307.6,71.137,28.901,17.391,2.577,
1998,4307.8,71.543,28.874,17.656,2.581,
1999,4308.0,72.047,30.859,17.156,2.579,0.28
2000,4308.2,71.176,31.527,16.749,2.579,
2001,4308.4,70.215,31.891,16.844,2.587,
2002,4308.6,69.738,31.852,17.227,2.59,
2003,4308.8,69.457,32.313,17.52,2.588,
2004,4309.0,69.539,33.43,17.683,2.594,
2005,4309.2,69.984,34.273,17.535,2.599,
2006,4309.4,70.301,34.759,17.099,2.597,
2007,4309.6,69.93,34.496,17.066,2.612,
2008,4309.8,69.352,33.504,17.273,2.63,
2009,4310.0,69.548,33.639,17.558,2.622,
2010,4310.2,70.344,35.453,17.729,2.612,
2011,4310.4,70.758,36.477,17.504,2.612,
2012,4310.6,70.664,35.973,17.035,2.616,
2013,4310.8,70.469,34.629,16.85,2.625,
2014,4311.0,70.502,33.535,16.813,2.622,
2015,4311.2,70.738,32.793,16.609,2.611,
2016,4311.4,71.035,32.078,16.305,2.604,
2017,4311.6,71.09,31.297,16.141,2.597,
2018,4311.8,70.598,31.09,16.178,2.595,
2019,4312.0,69.77,31.664,16.226,2.598,
2020,4312.2,69.187,32.367,16.063,2.59,
2021,4312.4,69.344,32.508,15.773,2.585,
2022,4312.6,69.98,31.117,15.477,2.584,
2023,4312.8,70.688,28.82,15.302,2.58,
2024,4313.0,70.738,28.172,14.98,2.593,
2025,4313.2,70.043,29.188,14.355,2.614,
2026,4313.4,69.651,30.945,13.426,2.642,
2027,4313.6,70.535,33.688,11.98,2.667,
2028,4313.8,71.301,37.813,11.223,2.672,
2029,4314.0,69.125,41.23,12.348,2.658,0.51
2030,4314.2,67.297,39.313,13.809,2.633,
2031,4314.4,67.672,34.0,14.781,2.616,
2032,4314.6,68.445,30.434,15.095,2.608,
2033,4314.8,68.648,30.227,14.983,2.609,
2034,4315.0,68.236,32.381,15.166,2.597,
2035,4315.2,67.121,33.93,16.27,2.576,
2036,4315.4,65.781,33.926,17.469,2.568,
2037,4315.6,65.027,33.523,17.763,2.567,
2038,4315.8,66.078,32.766,17.109,2.572,
2039,4316.0,68.254,30.516,16.633,2.586,
2040,4316.2,70.016,27.859,16.754,2.602,
2041,4316.4,70.805,26.594,16.886,2.612,
2042,4316.6,70.805,27.258,16.313,2.614,
2043,4316.8,70.605,28.281,15.773,2.615,
2044,4317.0,70.495,28.562,15.93,2.615,0.5
2045,4317.2,70.59,28.524,16.875,2.612,
2046,4317.4,71.152,28.445,18.18,2.604,
2047,4317.6,72.141,27.977,18.891,2.597,
2048,4317.8,72.695,27.02,18.816,2.597,
2049,4318.0,72.258,25.844,18.242,2.59,
2050,4318.2,71.809,25.629,17.469,2.585,
2051,4318.4,71.234,26.801,16.828,2.592,
2052,4318.6,70.391,28.871,16.624,2.607,
2053,4318.8,69.551,30.492,16.644,2.613,
2054,4319.0,69.213,31.223,16.643,2.597,
2055,4319.2,69.406,31.477,16.359,2.579,
2056,4319.4,69.816,31.773,15.832,2.575,
2057,4319.6,70.453,31.813,15.508,2.577,
2058,4319.8,71.098,30.918,15.32,2.582,
2059,4320.0,71.134,29.783,15.273,2.596,0.42
2060,4320.2,70.27,28.922,15.137,2.605,
2061,4320.4,69.409,27.66,14.746,2.617,
2062,4320.6,70.059,26.969,14.561,2.612,
2063,4320.8,71.59,28.063,14.793,2.608,
2064,4321.0,72.789,31.688,15.152,2.61,
2065,4321.2,73.586,36.625,15.434,2.61,
2066,4321.4,73.663,40.688,15.789,2.613,
2067,4321.6,73.098,41.406,16.124,2.615,
2068,4321.8,72.465,38.563,16.01,2.611,
2069,4322.0,72.082,33.688,16.359,2.599,
2070,4322.2,72.648,30.336,17.672,2.586,
2071,4322.4,73.539,29.812,18.957,2.574,
2072,4322.6,73.796,29.684,19.446,2.566,
2073,4322.8,73.598,29.098,19.34,2.569,
2074,4323.0,72.641,28.98,18.941,2.576,0.45
2075,4323.2,70.871,29.363,18.121,2.58,
2076,4323.4,68.832,29.324,16.527,2.594,
2077,4323.6,67.379,28.527,14.617,2.608,
2078,4323.8,67.379,28.055,13.555,2.602,
2079,4324.0,68.637,28.992,13.707,2.586,
2080,4324.2,71.438,30.473,14.445,2.567,
2081,4324.4,74.82,30.879,15.945,2.564,
2082,4324.6,77.055,31.965,17.914,2.565,
2083,4324.8,76.109,35.063,17.906,2.58,
2084,4325.0,72.471,38.301,15.647,2.62,
2085,4325.2,70.863,39.156,13.84,2.65,
2086,4325.4,72.285,39.199,14.051,2.656,
2087,4325.6,74.695,40.961,15.602,2.651,
2088,4325.8,74.809,43.766,16.316,2.66,
2089,4326.0,71.563,43.59,15.066,2.679,
2090,4326.2,68.004,39.063,13.754,2.692,
2091,4326.4,67.617,29.688,15.184,2.664,
2092,4326.6,69.047,27.773,16.293,2.638,
2093,4326.8,69.836,27.238,16.945,2.632,
2094,4327.0,70.246,26.688,17.27,2.646,
2095,4327.2,70.362,25.594,17.339,2.648,
2096,4327.4,70.433,24.223,17.228,2.634,
2097,4327.6,70.648,23.074,17.139,2.628,
2098,4327.8,70.863,22.695,17.191,2.633,
2099,4328.0,70.727,23.43,17.437,2.648,
2100,4328.2,70.383,24.395,17.355,2.655,
2101,4328.4,70.132,25.008,16.754,2.651,
2102,4328.6,70.181,25.445,15.957,2.64,
2103,4328.8,69.914,25.973,15.785,2.632,
2104,4329.0,69.573,25.883,16.141,2.63,0.42
2105,4329.2,69.643,24.973,16.734,2.623,
2106,4329.4,69.859,24.485,17.07,2.622,
2107,4329.6,70.145,24.538,16.68,2.629,
2108,4329.8,70.175,24.828,16.074,2.641,
2109,4330.0,69.91,25.513,15.576,2.662,
2110,4330.2,70.137,26.039,15.191,2.687,
2111,4330.4,70.75,27.0,15.025,2.695,
2112,4330.6,71.105,29.219,14.964,2.691,
2113,4330.8,70.605,31.602,15.266,2.687,
2114,4331.0,69.95,31.852,15.457,2.678,
2115,4331.2,70.375,30.355,15.145,2.673,
2116,4331.4,71.156,29.254,15.083,2.673,
2117,4331.6,71.32,29.684,15.617,2.665,
2118,4331.8,70.875,29.68,16.203,2.642,
2119,4332.0,70.58,29.211,16.474,2.628,
2120,4332.2,70.996,29.084,16.336,2.62,
2121,4332.4,71.418,29.211,16.113,2.619,
2122,4332.6,70.824,29.629,16.461,2.635,
2123,4332.8,69.766,28.656,17.07,2.644,
2124,4333.0,69.031,26.316,17.008,2.639,
2125,4333.2,68.281,25.031,16.242,2.642,
2126,4333.4,67.555,25.652,15.504,2.663,
2127,4333.6,67.629,27.68,14.977,2.68,
2128,4333.8,68.395,29.555,14.747,2.693,
2129,4334.0,68.918,31.461,15.133,2.708,
2130,4334.2,69.109,33.199,15.938,2.714,
2131,4334.4,69.264,32.313,15.953,2.705,
2132,4334.6,69.248,29.125,15.195,2.69,
2133,4334.8,69.012,26.473,14.664,2.675,
2134,4335.0,68.536,24.585,14.261,2.672,
2135,4335.2,67.914,23.638,13.889,2.674,
2136,4335.4,67.379,23.762,13.922,2.673,
2137,4335.6,67.941,24.598,14.324,2.671,
2138,4335.8,70.875,26.625,14.945,2.661,
2139,4336.0,74.75,30.438,16.059,2.627,
2140,4336.2,77.637,35.25,17.938,2.568,
2141,4336.4,78.301,38.441,20.0,2.519,
2142,4336.6,77.543,37.813,21.082,2.49,
2143,4336.8,76.977,33.938,21.282,2.44,
2144,4337.0,76.927,29.813,20.875,2.376,
2145,4337.2,76.074,28.523,20.227,2.326,
2146,4337.4,73.25,31.875,20.051,2.364,
2147,4337.6,71.152,38.5,19.223,2.502,
2148,4337.8,70.48,45.063,17.148,2.615,
2149,4338.0,71.305,45.313,17.129,2.653,
2150,4338.2,71.879,41.375,17.301,2.678,
2151,4338.4,71.105,39.074,16.449,2.69,
2152,4338.6,69.785,39.551,15.566,2.702,
2153,4338.8,67.668,39.063,13.75,2.703,
2154,4339.0,66.156,35.188,12.168,2.695,
2155,4339.2,66.242,31.438,12.379,2.687,
