model,total_samples,measured_toc_mean,measured_toc_median,measured_toc_std,predicted_toc_mean,predicted_toc_median,predicted_toc_std,mean_error,rmse,n_predicted_toc_above_1,perc_predicted_toc_above_1
predicted_COT_model_2_XGB,153,0.347,0.297,0.247,1.277,0.746,1.392,0.931,1.663,61,39.869
predicted_COT_model_2_FFNN,153,0.347,0.297,0.247,1.311,1.014,1.168,0.965,1.541,79,51.634
predicted_COT_model_2_XGB,153,0.347,0.297,0.247,1.277,0.746,1.392,0.931,1.663,61,39.869
predicted_COT_model_2_FFNN,153,0.347,0.297,0.247,1.311,1.014,1.168,0.965,1.541,79,51.634
predicted_COT_model_2_XGB,153,0.347,0.297,0.247,1.277,0.746,1.392,0.931,1.663,61,39.869
predicted_COT_model_2_FFNN,153,0.347,0.297,0.247,1.311,1.014,1.168,0.965,1.541,79,51.634
