model,total_samples,measured_toc_mean,measured_toc_median,measured_toc_std,predicted_toc_mean,predicted_toc_median,predicted_toc_std,mean_error,rmse,n_predicted_toc_above_1,perc_predicted_toc_above_1
predicted_COT_model_11_XGB,85,0.46,0.444,0.173,0.676,0.537,0.586,0.215,0.639,15,17.647
predicted_COT_model_11_FFNN,85,0.46,0.444,0.173,0.864,0.654,0.805,0.404,0.883,27,31.765
predicted_COT_model_11_XGB,85,0.46,0.444,0.173,0.676,0.537,0.586,0.215,0.639,15,17.647
predicted_COT_model_11_FFNN,85,0.46,0.444,0.173,0.864,0.654,0.805,0.404,0.883,27,31.765
