model,total_samples,measured_toc_mean,measured_toc_median,measured_toc_std,predicted_toc_mean,predicted_toc_median,predicted_toc_std,mean_error,rmse,n_predicted_toc_above_1,perc_predicted_toc_above_1
predicted_COT_model_8_XGB,137,0.196,0.155,0.126,0.708,0.629,0.305,0.512,0.614,12,8.759
predicted_COT_model_8_FFNN,137,0.196,0.155,0.126,0.771,0.762,0.144,0.575,0.602,10,7.299
predicted_COT_model_8_XGB,137,0.196,0.155,0.126,0.708,0.629,0.305,0.512,0.614,12,8.759
predicted_COT_model_8_FFNN,137,0.196,0.155,0.126,0.771,0.762,0.144,0.575,0.602,10,7.299
