model,total_samples,measured_toc_mean,measured_toc_median,measured_toc_std,predicted_toc_mean,predicted_toc_median,predicted_toc_std,mean_error,rmse,n_predicted_toc_above_1,perc_predicted_toc_above_1
predicted_COT_model_8_XGB,153,0.347,0.297,0.247,0.981,0.926,0.375,0.635,0.773,61,39.869
predicted_COT_model_8_FFNN,153,0.347,0.297,0.247,0.918,0.918,0.307,0.572,0.691,50,32.68
predicted_COT_model_8_XGB,153,0.347,0.297,0.247,0.981,0.926,0.375,0.635,0.773,61,39.869
predicted_COT_model_8_FFNN,153,0.347,0.297,0.247,0.918,0.918,0.307,0.572,0.691,50,32.68
