model,total_samples,measured_toc_mean,measured_toc_median,measured_toc_std,predicted_toc_mean,predicted_toc_median,predicted_toc_std,mean_error,rmse,n_predicted_toc_above_1,perc_predicted_toc_above_1
predicted_COT_model_8_XGB,216,0.367,0.323,0.247,0.978,0.933,0.355,0.611,0.746,88,40.741
predicted_COT_model_8_FFNN,216,0.367,0.323,0.247,0.931,0.921,0.321,0.563,0.689,80,37.037
predicted_COT_model_8_XGB,216,0.367,0.323,0.247,0.978,0.933,0.355,0.611,0.746,88,40.741
predicted_COT_model_8_FFNN,216,0.367,0.323,0.247,0.931,0.921,0.321,0.563,0.689,80,37.037
