model,total_samples,measured_toc_mean,measured_toc_median,measured_toc_std,predicted_toc_mean,predicted_toc_median,predicted_toc_std,mean_error,rmse,n_predicted_toc_above_1,perc_predicted_toc_above_1
predicted_COT_model_7_XGB,205,0.226,0.157,0.2,0.661,0.604,0.288,0.435,0.54,16,7.805
predicted_COT_model_7_FFNN,205,0.226,0.157,0.2,0.748,0.724,0.244,0.522,0.592,18,8.78
predicted_COT_model_7_XGB,205,0.226,0.157,0.2,0.661,0.604,0.288,0.435,0.54,16,7.805
predicted_COT_model_7_FFNN,205,0.226,0.157,0.2,0.748,0.724,0.244,0.522,0.592,18,8.78
